_id,created_at,ward_id,title,description,sub_category_id,civic_agency_id,location,address,latitude,longitude,ward_title,category_id,category_title,sub_category_title,civic_agency_title,complaint_status_title,comment_count,time_score,time_level
11975,2021-01-04 08:58:00,174,Yellow spot,Yellow spot at HSR layout 6th sector,709,10.0,"Sector 6, Hsr Layout, Bengaluru, Karnataka 560102",Opposite to park,12.9137409,77.6341924,HSR Layout,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,0.764,high
11976,2021-01-04 09:22:00,199,Unsafe advertising on Road Divider,Advertising Billboard is in the road divider is blinding the visibility and dangerous to take U turn. Need to remove the bill board.,84,5.0,"Avalahalli, Doddaballapura Road, Bengaluru, Karnataka 560064, India",Sri Hanuman and Sai baba temple,13.13711552,77.56910345,Other,21.0,Traffic and Road Safety,Traffic Jams/Congestion Or Bottlenecks,BTP,Open,0,1.0,critical
11977,2021-01-04 10:08:00,5,Brutally cutting a neem tree,"A neem plant is a versatile plant with numerous health benefits for us humans and  the environment.
 It was planted 11-12 years  ago in the year 2008- 2009 and developed into a healthy tree,Many individuals would use its leaves for various  purposes.
On 2 jan 2020 the tree branches was brutally cut  by newly constructed house residents without seeking permission,or asking permission from other residents who put their time and care to grow a plant into a tree.
They have cut half of  the tree branches in a very bad manner, it almost looks dead.
It's sad that educated individuals dont care about the environment or their surroundings",87,10.0,"Winn Field Gardens, 6Th Cross Rd, Dr.shivaram Karanth Nagar, Rk Hegde Nagar, Bengaluru, Karnataka 560077, India",6th cross winnfield garden,13.0728426,77.6250344,Jakkuru,473.0,Trees and Saplings,Prevent Unauthorized Tree Cutting,BBMP,Open,0,1.0,critical
11978,2021-01-04 10:10:00,199,Unsafe Advertising,"Advertising board blinding the view, dangerous for U turn",84,5.0,"Avalahalli, Doddaballapura Road, Bengaluru, Karnataka 560064, India",Sri Hanuman and Sai baba temple,13.13674009,77.56930582,Other,21.0,Traffic and Road Safety,Traffic Jams/Congestion Or Bottlenecks,BTP,Open,0,1.0,critical
11979,2021-01-04 10:24:00,188,Open ate as garbage dump,Open ate as garbage dump,713,10.0,"12/2C, Ranka Colony, Bilekahalli, Bengaluru, Karnataka 560076, India",,12.9018205,77.6025885,Bilekahalli,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,1.0,critical
11980,2021-01-04 10:25:00,119,Removal of residual footpath cement blocks,"Pavement relaying task was not completed and residual pavement blocks are left lying in the open in significant quantity.
This is turning into a garbage collection site

Kindly look into the same",61,10.0,"201, Cubbonpet Main Rd, Cubbonpete, Nagarathpete, Bengaluru, Karnataka 560002, India",Opposite Cake factory,12.9681003,77.5849282,Dharmaraya Swamy Temple,15.0,"Mobility - Roads, Footpaths and Infrastructure",Construction of new footpaths,BBMP,Open,0,0.525,medium
11981,2021-01-04 10:28:00,119,Footpath Relaying Debris,"Footpath relaying task was not completed
Residual cement blocks are lying on the street in significant numbers for long duration

This is turning into a garbage collection site

Kindly assist in resolving the same 

Thank you",713,10.0,"201, Cubbonpet Main Rd, Cubbonpete, Nagarathpete, Bengaluru, Karnataka 560002, India",Opposite to Cake Factory,12.9681003,77.5849282,Dharmaraya Swamy Temple,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,0.875,high
11982,2021-01-04 10:30:00,150,New Footpath,No Proper Road and No Footpath on Deverabisanahalli Main Road from ORR to Ambethkar Statchu.,714,10.0,"Devarabisanahalli, Bellandur, Bengaluru, Karnataka 560103","Entry from ORR, Deverabisanahalli Main Road",12.9312787,77.6855883,Bellanduru,708.0,Yellow Spot,Require A New Footpath,BBMP,Open,0,0.778,high
11983,2021-01-04 10:53:00,130,Garbage on road,Not cleaning the garbage on road side since last one month,155,10.0,"Jnana Jyothi Nagar, Gnana Bharathi, Bengaluru, Karnataka 560056, India",Backside parallel road to Dharmastala Manjunath hospital,12.9413206,77.4974416,Ullalu,6.0,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Open,0,1.0,critical
11984,2021-01-04 11:04:00,120,Debris on Footpath,Debris on Footpath,713,10.0,"Water Tank, Sevashrama, 560053, Subhash Nagar, Sevashrama, Bengaluru, Karnataka 560053, India",,12.9694694,77.5682838,Cottonpete,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,0.264,low
11985,2021-01-04 11:05:00,120,Debris On Footpath,Debris On Footpath,713,10.0,"19, Gajja Bassetty Galli, Subhash Nagar, Cottonpete, Bengaluru, Karnataka 560053, India",,12.9710562,77.5685373,Cottonpete,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,0.472,low
11986,2021-01-04 11:07:00,120,Required New Footpath,Required New Footpath,715,10.0,"14, Tcm Royan Rd, Subhash Nagar, Cottonpete, Bengaluru, Karnataka 560053, India",,12.9717825,77.5686768,Cottonpete,708.0,Yellow Spot,Require A New Public Toilet,BBMP,Open,0,1.0,critical
11987,2021-01-04 11:08:00,120,Debris On Footpath,Debris On Footpath,713,10.0,"14, Tcm Royan Rd, Subhash Nagar, Cottonpete, Bengaluru, Karnataka 560053, India",,12.9717825,77.5686768,Cottonpete,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,1.0,critical
11988,2021-01-04 11:08:00,18,Posh busy BEL road and 80 feet road have broken footpaths all ove...,Posh busy BEL road and 80 feet road have broken footpaths all over hence requires a big upgrade as soon as possible. Tendersure upgrade should be the priority.,714,10.0,"New Bel Road, Jaladarsini Layout, Mathikere, Bengaluru, Karnataka, India",,13.0323448,77.5697877,Radhakrishna Temple,708.0,Yellow Spot,Require A New Footpath,BBMP,Open,0,1.0,critical
11989,2021-01-04 11:13:00,177,Dangerous  spot,Dangerous  spot,712,10.0,"115/a, Shop No3, Balaji Complex, Bannerghatta Main Road, Opposite-Manthri Elite, Stage 2, Btm 2Nd Stage, Bengaluru, Karnataka 560076, India",,12.9050494,77.6018076,JP Nagar,708.0,Yellow Spot,Report A Broken Footpath,BBMP,Open,0,1.0,critical
11990,2021-01-04 11:14:00,177,Incomplete footpath,Incomplete footpath,712,10.0,"Tanishq, Meu Square Bulding,no.174/7,opp Brand Factory, Bannerghatta Main Rd, Near Jd Mara Signal, Dollar Layout, Phase 4, J. P. Nagar, Bengaluru, Karnataka 560076, India",,12.9054899,77.601654,JP Nagar,708.0,Yellow Spot,Report A Broken Footpath,BBMP,Open,0,0.625,medium
11991,2021-01-04 11:15:00,177,Garbage dump all over,Garbage dump all over,709,10.0,"115/a, Shop No3, Balaji Complex, Bannerghatta Main Road, Opposite-Manthri Elite, Stage 2, Btm 2Nd Stage, Bengaluru, Karnataka 560076, India",,12.9050444,77.6018501,JP Nagar,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,1.0,critical
11992,2021-01-04 11:16:00,177,"Garbage dump ,urination point","Garbage dump ,urination point",713,10.0,"175, 176, Bannerghatta Main Rd, Dollar Layout, Phase 4, J. P. Nagar, Bengaluru, Karnataka 560076, India",,12.9051354,77.6017175,JP Nagar,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,0.222,new
11993,2021-01-04 11:18:00,94,Debris on Footpath,Debris on Footpath,713,10.0,"Bbmp Shopping Complex,, Danvanthri Road, Majestic, Gandhi Nagar, Bengaluru, Karnataka 560009, India",,12.9752546,77.5748001,Gandhi Nagar,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,0.597,medium
11994,2021-01-04 11:19:00,94,Yellow Spot,Yellow Spot,709,10.0,"Sarpabhushana Shivayogigala Mutt Building, Kempegowda Rd, Majestic, Bengaluru, Karnataka 560009, India",,12.9752123,77.5747637,Gandhi Nagar,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,0.597,medium
11995,2021-01-04 11:31:00,188,Open defication,Open defication,709,10.0,"Bannerghatta Main Rd, Munivenkatppa Layout, Bilekahalli, Bengaluru, Karnataka 560076, India",,12.9048906,77.6018826,Bilekahalli,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,1.0,critical
11996,2021-01-04 11:49:00,150,Broken Footpath,"No foothpath in entire stretch, Many schools and office  around. Would help for pedistrans",712,10.0,"Gear Rd, Bhoganhalli, Bengaluru, Karnataka 560103",Opposite to flipkart office,12.925632,77.6956155,Bellanduru,708.0,Yellow Spot,Report A Broken Footpath,BBMP,Open,0,0.625,medium
11997,2021-01-04 11:54:00,150,New Footpath,Owners Court East required roads and footpaths (Off Hosa Road),714,10.0,"Kaikondrahalli, Bengaluru, Karnataka","Owners court east, Off hosa Road",12.9138124,77.6849868,Bellanduru,708.0,Yellow Spot,Require A New Footpath,BBMP,Open,0,0.181,new
11998,2021-01-04 12:07:00,184,New Footpath,New tar Road Required with Footpath,714,10.0,"Thurahalli Rd, Subramanyapura, Bengaluru, Karnataka 560061",Backside of Kabbalamma Temple Road,12.8975856,77.5386845,Uttarahalli,708.0,Yellow Spot,Require A New Footpath,BBMP,Open,0,1.0,critical
11999,2021-01-04 12:12:00,184,Garbage or Debris on Footpath,Garbage and Debris on roads due to no footpath and Road,713,10.0,"Thurahalli Rd, Subramanyapura, Bengaluru, Karnataka 560061",Backside of Kabbalamma Temple Road,12.8975856,77.5386845,Uttarahalli,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,0.972,high
12000,2021-01-04 12:34:00,188,"Garbage dump, open defecation  points need to be attended on prio...","Garbage dump, open defecation  points need to be attended on priority .Clean up required",713,10.0,"1St Main Road, Devarachickkanahalli Main Road, Bilekalli, Opp Classic Comfort Appartment, Sundar Ram Shetty Nagar, Bilekahalli, Bengaluru, Karnataka 560076, India",,12.901131,77.6031097,Bilekahalli,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,1.0,critical
12001,2021-01-04 12:35:00,188,Place for new public toilet,Place for new public toilet,715,10.0,Pick Location,,12.901131,77.6031097,Bilekahalli,708.0,Yellow Spot,Require A New Public Toilet,BBMP,Open,0,0.556,medium
12002,2021-01-04 12:36:00,188,New toilet location,New toilet location,715,10.0,"605, Devarachikkanahalli Rd, Sundar Ram Shetty Nagar, Bilekahalli, Bengaluru, Karnataka 560076, India",,12.9011847,77.6030742,Bilekahalli,708.0,Yellow Spot,Require A New Public Toilet,BBMP,Open,0,0.139,new
12003,2021-01-04 12:37:00,188,Cleanup required,Cleanup required,713,10.0,"605, Devarachikkanahalli Rd, Sundar Ram Shetty Nagar, Bilekahalli, Bengaluru, Karnataka 560076, India",,12.9013198,77.6029775,Bilekahalli,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,0.778,high
12004,2021-01-04 12:38:00,188,Cleanup required,Cleanup required,713,10.0,"12/2C, Ranka Colony, Bilekahalli, Bengaluru, Karnataka 560076, India",,12.9018516,77.6025765,Bilekahalli,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,1.0,critical
12005,2021-01-04 12:39:00,188,Debris removal,Debris removal,712,10.0,"12/2C, Ranka Colony, Bilekahalli, Bengaluru, Karnataka 560076, India",,12.9018228,77.6025661,Bilekahalli,708.0,Yellow Spot,Report A Broken Footpath,BBMP,Open,0,0.083,new
12006,2021-01-04 13:39:00,198,Issue with applying certificate,"At BBMP office near kengeri ttmc bus terminal (kadamba bus terminal) there is a huge social gathering without  covid 19 precautions, not maintaining 6 feet social distancing and many of them not wearing mask. There is only one counter for all services and employees themselves not wearing mask. Certain precautions must be immediately take action and for even taking print out of the application we must stand in line for hours to hours.I request to make any facilities to take print out of income certificate at near by cyber or download option from the website",149,10.0,"237, Mysore Rd, Harsha Layout, Kengeri Satellite Town, Bengaluru, Karnataka 560060, India",Sub registrar office Kengeri ttmc,12.9138068,77.4868694,Hemmigepura,1.0,Certificates,Certificates - Other,BBMP,Open,0,1.0,critical
12007,2021-01-04 14:04:00,131,Garbage or Debris on Footpath,Please take action,713,10.0,"Nayandahalli Main Rd, Vinayaka Extension, Nayanda Halli, Bengaluru, Karnataka 560039",Sri sai enterprises,12.9445622,77.5239325,Nayandahalli,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,1.0,critical
12008,2021-01-04 15:06:00,111,Yellow spot,The spot in the attached photo is a public urination spot,709,10.0,"Kingston St, Richmond Town, Bengaluru, Karnataka 560025",Near Inwok Restaurant,12.9644834,77.6025217,Shantala Nagar,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,0.847,high
12009,2021-01-04 15:51:00,73,It has been more then 3 days garbage hasn't collected,It has been more then 3 days garbage hasn't collected,442,10.0,"781, 7Th Main Rd, Govindaraja Nagar Ward, 9 Block, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,12.9696307,77.5155747,Kottigepalya,6.0,Garbage and Unsanitary Practices,Collection Of Door-to-door Garbage,BBMP,Open,0,1.0,critical
12010,2021-01-04 16:32:00,150,No bbmp Garbage vehicle,No bbmp Garbage vehicle is coming to our apartment Pragna homes which is on Junnasandra main road. Kindly arrange a vehicle everyday.,442,10.0,"18Th Ave, Junnasandra, Karnataka 560035, India","Pragna homes, Junnasandra",12.9040532,77.6832407,Bellanduru,6.0,Garbage and Unsanitary Practices,Collection Of Door-to-door Garbage,BBMP,Open,0,0.083,new
12011,2021-01-04 19:09:00,80,Broken Footpath,Footpath on indiranagar double road broken from last 2 years,712,10.0,"190 Rashmi Hospital, Opp Cauvery Public School,, Double Road, Defence Colony, Indira Nagar, Stage 2, Hoysala Nagar, Indiranagar, Bengaluru, Karnataka 560038",Opp Nagarjuna and Cauvery School,12.976958,77.636258,Hoysala Nagar,708.0,Yellow Spot,Report A Broken Footpath,BBMP,Open,0,0.194,new
12012,2021-01-04 19:52:00,188,Open defication point,Open defication point,709,10.0,"Classic Comfort Apartments, Devarachikkanahalli Road, Ranka Colony, Bilekahalli, Bengaluru, Karnataka, India",,12.9014149,77.6033189,Bilekahalli,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,0.861,high
12013,2021-01-04 19:55:00,188,Debris accumulation,Debris accumulation,713,10.0,"Maruti Suzuki Arena Service (Kalyani Motors Bannerghatta Road), Bannerghatta Main Road, Sundar Ram Shetty Nagar, Bilekahalli, Bengaluru, Karnataka, India",,12.9017465,77.6018616,Bilekahalli,708.0,Yellow Spot,Report Garbage or Debris on Footpath,BBMP,Open,0,0.333,low
12014,2021-01-04 19:58:00,188,Open land black spot and yellow spot  location for new toilet,Open land black spot and yellow spot  location for new toilet,715,10.0,"Classic Comfort Apartments, Devarachikkanahalli Road, Ranka Colony, Bilekahalli, Bengaluru, Karnataka, India",,12.9014149,77.6033189,Bilekahalli,708.0,Yellow Spot,Require A New Public Toilet,BBMP,Open,0,1.0,critical
12015,2021-01-04 20:04:00,45,Yellow spot,RTO does FC for vehicles there so along the entire stretch of 8th main from BHEL till Police quarters is a continuous yellow line connecting many yellow spots!,709,10.0,"8Th Main Rd, Malleshwaram, Bengaluru, Karnataka",Near BHEL opp MYsore Lamps near Yeshwantpur circle,13.0089383,77.5631857,Malleswaram,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,1.0,critical
12016,2021-01-04 20:17:00,112,Dirty/unusable Public Toilet,Toilet constructed but not opened,710,10.0,"1075B, 10Th Main Rd, Hal 2Nd Stage, Appareddipalya, Indiranagar, Bengaluru, Karnataka 560008",Esi hospital,12.9708481,77.6376867,Domlur,708.0,Yellow Spot,Report A Dirty or Unusable Public Toilet,BBMP,Open,0,0.778,high
12017,2021-01-04 20:17:00,58,New Footpath,No footpath - all acquired by shops,714,10.0,"7Th Main Rd, Hal 3Rd Stage, Puttappa Layout, New Tippasandra, Bengaluru, Karnataka 560075",Opp to tender chicken,12.9697051,77.654927,New Tippasandra,708.0,Yellow Spot,Require A New Footpath,BBMP,Open,0,0.778,high
12018,2021-01-04 20:19:00,170,Yellow spot,A lowly lit spot on the road. People throw garbage and urinate. Public toilet just 500 Mts away.,709,10.0,"E End Main Rd, 4Th T Block East, Pattabhirama Nagar, Jayanagar, Bengaluru, Karnataka","Opposite to Food Corporation Of India (FCI),",12.9231228,77.5970112,Jayanagar East,708.0,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0,1.0,critical
12019,2021-01-04 21:37:00,80,Require a New Public Toilet,"Need new toilet near ward 80 play ground, near BBMP office",715,10.0,"12, Chinmaya Mission Hospital Rd, Stage 2, Stage 1, Indiranagar, Bengaluru, Karnataka 560038","Near BBMP office, ward 80",12.9782863,77.6387554,Hoysala Nagar,708.0,Yellow Spot,Require A New Public Toilet,BBMP,Open,0,1.0,critical
12020,2021-01-04 22:17:00,198,Garbage Collection Auto do not come to my home for collection,Garbagae collection auto is not collecting garbage from our home. Kindly arrange to collect the garbage.,442,10.0,"#1259, Akshaya, Vrushabhavathi Nagar, Banashankari 6Th Stage 4Th Block, Bengaluru, Karnataka 560109, India",Near lingadheeranahalli,12.8735195,77.513476,Hemmigepura,6.0,Garbage and Unsanitary Practices,Collection Of Door-to-door Garbage,BBMP,Open,0,0.938,high
